csv_scheddate,sc_code,VisitCount
5/11/17,VOL-CHANGE,1
5/11/17,VOL75HM,1
5/11/17,VOL75HA,1
5/11/17,VOL75HE,1
5/11/17,SW18H,1
5/11/17,CNA70HPM,1
5/12/17,CNA11H,1134
5/12/17,RN11H,659
5/12/17,SW11H,223
5/12/17,RN09H,180
5/12/17,CH11H,149
5/12/17,IPCNA11HPM,82
5/12/17,IPCNA11HAM,80
5/12/17,EMERG-PREP,79
5/12/17,MU11H,73
5/12/17,RN70H,67
5/12/17,SNIH,56
5/12/17,SNOCH,52
5/12/17,IPSN09HAM,51
5/12/17,RN02H,47
5/12/17,IPRN11HPM,46
5/12/17,IPSN09HPM,44
5/12/17,LPN09H,39
5/12/17,CNA11HN,36
5/12/17,VOL75HC,36
5/12/17,CH01H,36
5/12/17,IPRN11HAM,35
5/12/17,RN00H,34
5/12/17,SW01H,32
5/12/17,NP-HF2F,31
5/12/17,PHY-VIS,30
5/12/17,RN08H,26
5/12/17,MU01H,24
5/12/17,HLIH,24
5/12/17,LPN70HAM,22
5/12/17,AGLPN70HPM,20
5/12/17,IPSW11H,18
5/12/17,IPCH11H,15
5/12/17,IPRN08H,15
5/12/17,LPN70HPM,14
5/12/17,SN48H,13
5/12/17,IPEMERPREP,13
5/12/17,AGLPN70HAM,12
5/12/17,IPCH01H,11
5/12/17,SN70HAM,11
5/12/17,IPSN88H,10
5/12/17,VOL75HR,10
5/12/17,IPSW01H,9
5/12/17,SW11HP,7
5/12/17,SN70HPM,6
5/12/17,SN09H,5
5/12/17,RN11,5
5/12/17,VOL-ASSIGN,5
5/12/17,RN88H,5
5/12/17,VOL75HE,4
5/12/17,RN18H,4
5/12/17,IPSN96H,4
5/12/17,LPN88H,4
5/12/17,PTA11,3
5/12/17,CNA70HPM,3
5/12/17,PHY-HF2F,2
5/12/17,VOL75HP,2
5/12/17,BE72HA,2
5/12/17,CH11HP,2
5/12/17,IPSN48H,2
5/12/17,SN96H,2
5/12/17,AGRN70HPM,1
5/12/17,PT01H,1
5/12/17,SNPLHN,1
5/12/17,VOL75HM,1
5/12/17,PT01,1
5/12/17,PT11H,1
5/12/17,SN94H,1
5/12/17,SW88H,1
5/13/17,CNA11H,203
5/13/17,IPCNA11HPM,78
5/13/17,IPCNA11HAM,73
5/13/17,RN09H,60
5/13/17,IPSN09HAM,60
5/13/17,SNOCH,50
5/13/17,RN70H,50
5/13/17,SNIH,48
5/13/17,IPRN11HPM,46
5/13/17,IPSN09HPM,46
5/13/17,IPRN11HAM,30
5/13/17,VOL75HC,28
5/13/17,RN00H,25
5/13/17,LPN70HAM,23
5/13/17,RN11H,22
5/13/17,CH11H,20
5/13/17,MU11H,20
5/13/17,EMERG-PREP,16
5/13/17,CNA11HN,15
5/13/17,SN70HPM,14
5/13/17,AGLPN70HAM,14
5/13/17,LPN70HPM,14
5/13/17,HLIH,13
5/13/17,SN09H,11
5/13/17,RN08H,11
5/13/17,IPSW01H,10
5/13/17,IPRN08H,10
5/13/17,IPSW11H,9
5/13/17,SW11H,9
5/13/17,SN48H,8
5/13/17,LPN88H,8
5/13/17,RN88H,7
5/13/17,AGLPN70HPM,7
5/13/17,IPEMERPREP,6
5/13/17,SN70HAM,6
5/13/17,SN96H,5
5/13/17,IPSN96H,4
5/13/17,IPSN88H,4
5/13/17,LPN09H,3
5/13/17,VOL75HR,3
5/13/17,CNA70HPM,3
5/13/17,VOL75VA,3
5/13/17,IPSN48H,2
5/13/17,VOL75HM,2
5/13/17,SW11HP,2
5/13/17,SWIH,1
5/13/17,MU01H,1
5/13/17,PT01,1
5/13/17,PTA11H,1
5/13/17,VOL75HT,1
5/13/17,PT11H,1
5/13/17,SN93H,1
5/13/17,VOL75HP,1
5/13/17,PHY-VIS,1
5/14/17,CNA11H,118
5/14/17,IPCNA11HAM,92
5/14/17,IPSN09HAM,69
5/14/17,IPCNA11HPM,68
5/14/17,SNOCH,53
5/14/17,RN70H,52
5/14/17,IPRN11HPM,47
5/14/17,SNIH,44
5/14/17,IPSN09HPM,37
5/14/17,IPRN11HAM,33
5/14/17,RN09H,27
5/14/17,VOL75HC,26
5/14/17,LPN70HAM,23
5/14/17,RN11H,22
5/14/17,SN96H,16
5/14/17,RN00H,16
5/14/17,SN09H,15
5/14/17,EMERG-PREP,12
5/14/17,CNA11HN,12
5/14/17,RN08H,12
5/14/17,LPN70HPM,12
5/14/17,AGLPN70HPM,10
5/14/17,SN70HPM,9
5/14/17,IPEMERPREP,9
5/14/17,IPSN48H,8
5/14/17,RN88H,8
5/14/17,AGLPN70HAM,8
5/14/17,IPSN88H,7
5/14/17,LPN09H,7
5/14/17,IPRN08H,7
5/14/17,IPSW01H,6
5/14/17,HLIH,5
5/14/17,SN48H,5
5/14/17,SN70HAM,4
5/14/17,LPN88H,3
5/14/17,IPSW11H,3
5/14/17,CNA70HAM,2
5/14/17,VOL75HP,2
5/14/17,IPSN96H,2
5/14/17,VOL75HR,2
5/14/17,RN07H,1
5/14/17,CB05H,1
5/14/17,SW11HP,1
5/14/17,RN66,1
5/14/17,VOL75VA,1
5/14/17,RN02H,1
5/15/17,CNA11H,1119
5/15/17,RN11H,750
5/15/17,SW11H,281
5/15/17,CH11H,229
5/15/17,MU11H,104
5/15/17,IPCNA11HAM,75
5/15/17,EMERG-PREP,67
5/15/17,IPCNA11HPM,63
5/15/17,SNIH,56
5/15/17,RN02H,54
5/15/17,IPSN09HAM,53
5/15/17,RN70H,53
5/15/17,PHY-VIS,50
5/15/17,SNOCH,50
5/15/17,RN09H,42
5/15/17,IPRN11HPM,39
5/15/17,CNA11HN,37
5/15/17,IPSN09HPM,37
5/15/17,IPRN11HAM,35
5/15/17,CH01H,31
5/15/17,RN00H,29
5/15/17,IPCH01H,29
5/15/17,NP-HF2F,27
5/15/17,VOL75HC,27
5/15/17,LPN09H,25
5/15/17,SW01H,24
5/15/17,HLIH,23
5/15/17,MU01H,19
5/15/17,AGLPN70HPM,19
5/15/17,SW11HP,18
5/15/17,LPN70HAM,18
5/15/17,IPSW01H,15
5/15/17,SN09H,12
5/15/17,IPSN88H,12
5/15/17,SN70HAM,10
5/15/17,IPCH11H,9
5/15/17,LPN70HPM,9
5/15/17,IPRN08H,8
5/15/17,LPN88H,8
5/15/17,SN96H,8
5/15/17,SN70HPM,7
5/15/17,VOL75HR,7
5/15/17,IPEMERPREP,6
5/15/17,RN88H,6
5/15/17,RN08H,6
5/15/17,PHY-HF2F,6
5/15/17,CH11HP,5
5/15/17,IPSW11H,5
5/15/17,BE72H,5
5/15/17,SN48H,4
5/15/17,PTA11,4
5/15/17,AGLPN70HAM,4
5/15/17,RN11,4
5/15/17,VOL75HP,2
5/15/17,SNPLHN,2
5/15/17,IPSN48H,2
5/15/17,CB05H,2
5/15/17,CNA70HPM,2
5/15/17,IPSN96H,2
5/15/17,SN91H,1
5/15/17,VOL75HE,1
5/15/17,SN94H,1
5/15/17,VOL75HH,1
5/15/17,RN44,1
5/15/17,CNA70HAM,1
5/15/17,PT01H,1
5/15/17,RECERT,1
5/15/17,BE72HA,1
5/16/17,CNA11H,1016
5/16/17,RN11H,748
5/16/17,SW11H,230
5/16/17,CH11H,149
5/16/17,MU11H,85
5/16/17,EMERG-PREP,71
5/16/17,SNIH,70
5/16/17,IPCNA11HAM,63
5/16/17,PHY-VIS,60
5/16/17,IPCNA11HPM,59
5/16/17,IPSN09HAM,54
5/16/17,RN70H,53
5/16/17,RN02H,52
5/16/17,SNOCH,46
5/16/17,CNA11HN,39
5/16/17,RN00H,37
5/16/17,IPRN11HPM,36
5/16/17,IPSN09HPM,35
5/16/17,NP-HF2F,35
5/16/17,HLIH,35
5/16/17,RN09H,34
5/16/17,VOL75HC,33
5/16/17,IPRN11HAM,30
5/16/17,CH01H,26
5/16/17,IPSW11H,23
5/16/17,SW01H,21
5/16/17,LPN70HAM,21
5/16/17,AGLPN70HPM,19
5/16/17,MU01H,19
5/16/17,LPN09H,19
5/16/17,IPCH01H,15
5/16/17,RN08H,14
5/16/17,IPSW01H,13
5/16/17,VOL75HR,13
5/16/17,SW11HP,13
5/16/17,BE72H,13
5/16/17,IPEMERPREP,12
5/16/17,LPN70HPM,11
5/16/17,SN70HPM,10
5/16/17,SN09H,10
5/16/17,IPSN88H,10
5/16/17,SN70HAM,9
5/16/17,CH11HP,8
5/16/17,IPSN96H,8
5/16/17,IPRN08H,8
5/16/17,IPCH11H,7
5/16/17,VOL75HE,6
5/16/17,VOL75HP,5
5/16/17,LPN88H,5
5/16/17,SNPLHN,5
5/16/17,PHY-HF2F,4
5/16/17,SN96H,4
5/16/17,IPSN48H,4
5/16/17,AGLPN70HAM,4
5/16/17,RN11,4
5/16/17,SN48H,3
5/16/17,RN88H,3
5/16/17,VOL75VA,2
5/16/17,BE72HA,2
5/16/17,VOL75HA,2
5/16/17,PTA11,2
5/16/17,SN91H,2
5/16/17,CNA70HPM,2
5/16/17,VOL-ASSIGN,1
5/16/17,CB05H,1
5/16/17,VOL75HH,1
5/16/17,AGRN70HPM,1
5/16/17,RN18,1
5/16/17,MS72H,1
5/17/17,CNA11H,1050
5/17/17,RN11H,731
5/17/17,SW11H,242
5/17/17,CH11H,146
5/17/17,MU11H,89
5/17/17,EMERG-PREP,85
5/17/17,IPCNA11HAM,72
5/17/17,IPCNA11HPM,71
5/17/17,SNIH,63
5/17/17,RN09H,63
5/17/17,RN70H,61
5/17/17,RN02H,60
5/17/17,IPSN09HAM,54
5/17/17,VOL75HC,52
5/17/17,IPRN11HPM,45
5/17/17,SNOCH,44
5/17/17,PHY-VIS,43
5/17/17,RN00H,40
5/17/17,LPN09H,40
5/17/17,IPSN09HPM,38
5/17/17,CNA11HN,34
5/17/17,HLIH,33
5/17/17,IPRN11HAM,29
5/17/17,CH01H,28
5/17/17,NP-HF2F,28
5/17/17,IPSW11H,25
5/17/17,SW01H,24
5/17/17,RN08H,21
5/17/17,AGLPN70HPM,17
5/17/17,LPN70HAM,15
5/17/17,IPEMERPREP,15
5/17/17,MU01H,15
5/17/17,IPRN08H,14
5/17/17,IPCH11H,14
5/17/17,IPCH01H,12
5/17/17,IPSW01H,12
5/17/17,SN70HPM,11
5/17/17,LPN88H,10
5/17/17,LPN70HPM,10
5/17/17,AGLPN70HAM,10
5/17/17,SN09H,10
5/17/17,BE72H,9
5/17/17,SN70HAM,8
5/17/17,SW11HP,8
5/17/17,CH11HP,7
5/17/17,RN11,7
5/17/17,SN48H,7
5/17/17,IPSN88H,6
5/17/17,VOL75HE,5
5/17/17,VOL75HR,4
5/17/17,SN96H,4
5/17/17,RN88H,3
5/17/17,SNPLHN,3
5/17/17,VOL75HP,3
5/17/17,SN91H,2
5/17/17,CNA70HPM,2
5/17/17,PT01H,2
5/17/17,PT11H,2
5/17/17,IPSN48H,2
5/17/17,AGRN70HPM,1
5/17/17,PT33,1
5/17/17,VOL-ASSIGN,1
5/17/17,PTA11,1
5/17/17,PHY-HF2F,1
5/17/17,PTA11H,1
5/17/17,SW88H,1
5/17/17,VOL75HM,1
5/17/17,CNA70HAM,1
5/17/17,RN18H,1
5/17/17,RN00,1
5/17/17,VOL75VA,1
5/18/17,CNA11H,977
5/18/17,RN11H,663
5/18/17,SW11H,239
5/18/17,CH11H,136
5/18/17,MU11H,101
5/18/17,RN09H,97
5/18/17,EMERG-PREP,90
5/18/17,IPCNA11HAM,75
5/18/17,IPCNA11HPM,72
5/18/17,SNIH,69
5/18/17,RN02H,67
5/18/17,PHY-VIS,65
5/18/17,RN70H,59
5/18/17,IPSN09HAM,54
5/18/17,VOL75HC,54
5/18/17,IPSN09HPM,49
5/18/17,SNOCH,40
5/18/17,CNA11HN,38
5/18/17,RN00H,37
5/18/17,NP-HF2F,36
5/18/17,IPRN11HAM,36
5/18/17,HLIH,35
5/18/17,CH01H,33
5/18/17,IPRN11HPM,33
5/18/17,LPN09H,31
5/18/17,MU01H,29
5/18/17,SW01H,25
5/18/17,IPSW11H,22
5/18/17,RN08H,21
5/18/17,AGLPN70HPM,19
5/18/17,LPN70HAM,19
5/18/17,IPCH11H,15
5/18/17,IPEMERPREP,15
5/18/17,IPRN08H,14
5/18/17,AGLPN70HAM,13
5/18/17,IPCH01H,13
5/18/17,LPN70HPM,12
5/18/17,SN70HPM,12
5/18/17,SW11HP,12
5/18/17,IPSN88H,12
5/18/17,SN09H,11
5/18/17,SN48H,11
5/18/17,SN70HAM,10
5/18/17,VOL75HR,10
5/18/17,IPSW01H,9
5/18/17,LPN88H,5
5/18/17,BE72H,5
5/18/17,IPSN48H,4
5/18/17,RN88H,4
5/18/17,RN11,4
5/18/17,IPSN96H,3
5/18/17,CH11HP,3
5/18/17,SNPLHN,3
5/18/17,VOL75HP,3
5/18/17,SN96H,3
5/18/17,AGRN70HPM,2
5/18/17,PT33,2
5/18/17,RN18,2
5/18/17,PHY-HF2F,2
5/18/17,VOL-ASSIGN,2
5/18/17,PTA11,2
5/18/17,CB05H,2
5/18/17,RN18H,2
5/18/17,VOL75HE,1
5/18/17,BE72HA,1
5/18/17,RN00,1
5/18/17,PT11H,1
5/18/17,PT01,1
5/18/17,VOL75HA,1
5/18/17,SN91H,1
5/18/17,SN95H,1
5/18/17,VOL75VA,1
5/18/17,VOL-CHANGE,1
5/19/17,CNA11H,1134
5/19/17,RN11H,653
5/19/17,SW11H,231
5/19/17,RN09H,207
5/19/17,CH11H,121
5/19/17,IPCNA11HAM,76
5/19/17,IPCNA11HPM,76
5/19/17,MU11H,72
5/19/17,SNIH,64
5/19/17,EMERG-PREP,64
5/19/17,RN70H,63
5/19/17,SNOCH,48
5/19/17,IPSN09HPM,48
5/19/17,VOL75HC,46
5/19/17,IPSN09HAM,45
5/19/17,RN02H,42
5/19/17,CNA11HN,41
5/19/17,PHY-VIS,38
5/19/17,CH01H,37
5/19/17,IPRN11HPM,36
5/19/17,IPRN11HAM,33
5/19/17,LPN09H,32
5/19/17,RN00H,31
5/19/17,NP-HF2F,29
5/19/17,AGLPN70HPM,25
5/19/17,RN08H,24
5/19/17,SW01H,24
5/19/17,IPSW11H,22
5/19/17,MU01H,22
5/19/17,HLIH,22
5/19/17,SN09H,20
5/19/17,LPN70HAM,18
5/19/17,LPN70HPM,17
5/19/17,IPSW01H,16
5/19/17,IPCH01H,16
5/19/17,VOL75HR,14
5/19/17,IPEMERPREP,14
5/19/17,SN70HAM,13
5/19/17,IPCH11H,12
5/19/17,SW11HP,11
5/19/17,RN88H,10
5/19/17,SN48H,10
5/19/17,SN70HPM,10
5/19/17,AGLPN70HAM,10
5/19/17,IPSN88H,9
5/19/17,IPRN08H,8
5/19/17,SN96H,8
5/19/17,CH11HP,5
5/19/17,BE72HA,4
5/19/17,LPN88H,4
5/19/17,IPSN48H,4
5/19/17,VOL75HE,3
5/19/17,CB05H,3
5/19/17,IPSN96H,2
5/19/17,RN07H,2
5/19/17,SN95H,2
5/19/17,BE72H,2
5/19/17,VOL75HT,2
5/19/17,AGRN70HPM,2
5/19/17,VOL75HP,2
5/19/17,RN00,2
5/19/17,VOL75HM,2
5/19/17,RN18,1
5/19/17,AGRN70HAM,1
5/19/17,PT11H,1
5/19/17,RN15,1
5/19/17,VOL-ASSIGN,1
5/19/17,RN18H,1
5/19/17,PTA11,1
5/20/17,CNA11H,206
5/20/17,IPCNA11HAM,76
5/20/17,IPCNA11HPM,71
5/20/17,SNIH,61
5/20/17,RN70H,58
5/20/17,RN09H,56
5/20/17,IPSN09HAM,53
5/20/17,SNOCH,46
5/20/17,IPSN09HPM,42
5/20/17,RN11H,41
5/20/17,VOL75HC,35
5/20/17,IPRN11HPM,32
5/20/17,IPRN11HAM,30
5/20/17,LPN70HAM,27
5/20/17,EMERG-PREP,26
5/20/17,CNA11HN,24
5/20/17,RN00H,21
5/20/17,RN08H,21
5/20/17,SN48H,20
5/20/17,AGLPN70HPM,19
5/20/17,MU11H,17
5/20/17,LPN09H,17
5/20/17,LPN70HPM,14
5/20/17,SN96H,13
5/20/17,SN70HAM,13
5/20/17,IPSW01H,12
5/20/17,SN09H,12
5/20/17,HLIH,10
5/20/17,SN70HPM,10
5/20/17,CH11H,8
5/20/17,SW11H,8
5/20/17,IPRN08H,8
5/20/17,IPSW11H,7
5/20/17,IPEMERPREP,6
5/20/17,IPSN88H,5
5/20/17,LPN88H,5
5/20/17,IPSN48H,4
5/20/17,IPSN96H,3
5/20/17,VOL75HM,3
5/20/17,VOL75HR,3
5/20/17,PT01,2
5/20/17,RN88H,2
5/20/17,CB05H,2
5/20/17,CNA70HPM,2
5/20/17,IPCH01H,1
5/20/17,VOL75HP,1
5/20/17,RN18H,1
5/20/17,VOL75HT,1
5/20/17,MU01H,1
5/20/17,CNA70HAM,1
5/20/17,AGRN70HPM,1
5/21/17,CNA11H,139
5/21/17,IPCNA11HAM,75
5/21/17,IPCNA11HPM,72
5/21/17,RN70H,54
5/21/17,SNIH,48
5/21/17,IPSN09HAM,47
5/21/17,IPSN09HPM,46
5/21/17,SNOCH,40
5/21/17,IPRN11HAM,35
5/21/17,IPRN11HPM,35
5/21/17,LPN70HAM,34
5/21/17,RN11H,32
5/21/17,RN09H,27
5/21/17,RN00H,24
5/21/17,VOL75HC,20
5/21/17,EMERG-PREP,18
5/21/17,AGLPN70HPM,18
5/21/17,LPN09H,17
5/21/17,RN08H,14
5/21/17,CNA11HN,13
5/21/17,IPEMERPREP,13
5/21/17,HLIH,13
5/21/17,SN09H,12
5/21/17,LPN70HPM,12
5/21/17,IPRN08H,12
5/21/17,SN96H,10
5/21/17,SN70HPM,9
5/21/17,SN70HAM,9
5/21/17,IPSN88H,9
5/21/17,LPN88H,7
5/21/17,AGLPN70HAM,6
5/21/17,SN48H,5
5/21/17,RN88H,5
5/21/17,IPSW01H,5
5/21/17,IPSW11H,4
5/21/17,IPSN48H,3
5/21/17,IPSN96H,3
5/21/17,VOL75HR,2
5/21/17,CB05H,2
5/21/17,AGRN70HPM,2
5/21/17,AGRN70HAM,1
5/21/17,RN02H,1
5/21/17,SW11HP,1
5/21/17,RN18H,1
5/21/17,VOL75HM,1
5/21/17,VOL75HP,1
5/22/17,CNA11H,1124
5/22/17,RN11H,782
5/22/17,SW11H,239
5/22/17,CH11H,185
5/22/17,MU11H,92
5/22/17,EMERG-PREP,81
5/22/17,RN02H,79
5/22/17,IPCNA11HAM,78
5/22/17,PHY-VIS,76
5/22/17,IPCNA11HPM,69
5/22/17,RN70H,59
5/22/17,SNIH,51
5/22/17,IPSN09HAM,47
5/22/17,NP-HF2F,46
5/22/17,CH01H,46
5/22/17,IPSN09HPM,44
5/22/17,RN09H,43
5/22/17,SNOCH,40
5/22/17,CNA11HN,39
5/22/17,IPRN11HAM,38
5/22/17,RN00H,36
5/22/17,IPRN11HPM,36
5/22/17,SW01H,35
5/22/17,HLIH,34
5/22/17,AGLPN70HPM,31
5/22/17,IPCH01H,27
5/22/17,SN09H,25
5/22/17,VOL75HC,24
5/22/17,MU01H,23
5/22/17,LPN09H,23
5/22/17,IPSW11H,22
5/22/17,LPN70HAM,19
5/22/17,IPSW01H,17
5/22/17,AGLPN70HAM,14
5/22/17,SN96H,14
5/22/17,PHY-HF2F,14
5/22/17,LPN70HPM,13
5/22/17,IPSN88H,12
5/22/17,SW11HP,11
5/22/17,IPCH11H,10
5/22/17,BE72H,10
5/22/17,RN08H,9
5/22/17,CH11HP,8
